"transcriptName","anno"
"hsa_piR_017975","piRNA"
"hsa_piR_015319","piRNA"
"hsa_piR_017976","piRNA"
"hsa_piR_016649","piRNA"
"hsa_piR_017977","piRNA"
"hsa_piR_017978","piRNA"
"hsa_piR_016648","piRNA"
"hsa_piR_015317","piRNA"
"hsa_piR_017973","piRNA"
"hsa_piR_017974","piRNA"
"hsa_piR_016643","piRNA"
"hsa_piR_016642","piRNA"
"hsa_piR_016640","piRNA"
"piR-hsa-233","piRNA"
"hsa_piR_004669","piRNA"
"hsa_piR_003338","piRNA"
"hsa_piR_003339","piRNA"
"piR-hsa-2970","piRNA"
"hsa_piR_005997","piRNA"
"hsa_piR_004665","piRNA"
"piR-hsa-2974","piRNA"
"hsa_piR_002008","piRNA"
"hsa_piR_003336","piRNA"
"hsa_piR_005998","piRNA"
"hsa_piR_003337","piRNA"
"hsa_piR_002007","piRNA"
"piR-hsa-2868","piRNA"
"piR-hsa-2869","piRNA"
"hsa_piR_015284","piRNA"
"hsa_piR_015283","piRNA"
"hsa_piR_015288","piRNA"
"hsa_piR_015281","piRNA"
"hsa_piR_015280","piRNA"
"piR-hsa-2870","piRNA"
"hsa_piR_015293","piRNA"
"hsa_piR_015292","piRNA"
"hsa_piR_015291","piRNA"
"piR-hsa-1556","piRNA"
"piR-hsa-309","piRNA"
"piR-hsa-300","piRNA"
"piR-hsa-1553","piRNA"
"piR-hsa-1552","piRNA"
"piR-hsa-1568","piRNA"
"piR-hsa-2896","piRNA"
"piR-hsa-2897","piRNA"
"hsa_piR_003264","piRNA"
"hsa_piR_004596","piRNA"
"hsa_piR_004597","piRNA"
"hsa_piR_003266","piRNA"
"hsa_piR_003267","piRNA"
"hsa_piR_003263","piRNA"
"hsa_piR_015249","piRNA"
"hsa_piR_015248","piRNA"
"hsa_piR_016578","piRNA"
"hsa_piR_016573","piRNA"
"hsa_piR_015242","piRNA"
"hsa_piR_015240","piRNA"
"hsa_piR_016570","piRNA"
"hsa_piR_015244","piRNA"
"hsa_piR_016575","piRNA"
"piR-hsa-1575","piRNA"
"hsa_piR_003268","piRNA"
"hsa_piR_003272","piRNA"
"hsa_piR_003273","piRNA"
"hsa_piR_003274","piRNA"
"hsa_piR_016589","piRNA"
"hsa_piR_015258","piRNA"
"hsa_piR_016584","piRNA"
"hsa_piR_015253","piRNA"
"hsa_piR_015251","piRNA"
"hsa_piR_016581","piRNA"
"hsa_piR_015250","piRNA"
"hsa_piR_015257","piRNA"
"piR-hsa-1580","piRNA"
"hsa_piR_015254","piRNA"
"hsa_piR_016585","piRNA"
"piR-hsa-1584","piRNA"
"hsa_piR_003286","piRNA"
"hsa_piR_003288","piRNA"
"hsa_piR_003289","piRNA"
"hsa_piR_003283","piRNA"
"hsa_piR_003284","piRNA"
"hsa_piR_003280","piRNA"
"hsa_piR_003281","piRNA"
"hsa_piR_015264","piRNA"
"hsa_piR_016594","piRNA"
"hsa_piR_016593","piRNA"
"hsa_piR_016592","piRNA"
"hsa_piR_015261","piRNA"
"hsa_piR_016599","piRNA"
"hsa_piR_015268","piRNA"
"hsa_piR_015267","piRNA"
"hsa_piR_015266","piRNA"
"hsa_piR_015265","piRNA"
"piR-hsa-1593","piRNA"
"hsa_piR_016591","piRNA"
"piR-hsa-1597","piRNA"
"piR-hsa-1596","piRNA"
"piR-hsa-1599","piRNA"
"hsa_piR_003297","piRNA"
"hsa_piR_003293","piRNA"
"hsa_piR_003294","piRNA"
"hsa_piR_003295","piRNA"
"hsa_piR_003290","piRNA"
"hsa_piR_003291","piRNA"
"hsa_piR_015275","piRNA"
"hsa_piR_015274","piRNA"
"hsa_piR_015272","piRNA"
"hsa_piR_015279","piRNA"
"hsa_piR_015278","piRNA"
"hsa_piR_015276","piRNA"
"hsa_piR_015271","piRNA"
"hsa_piR_015270","piRNA"
"piR-hsa-23800","piRNA"
"piR-hsa-11815","piRNA"
"piR-hsa-23821","piRNA"
"piR-hsa-10506","piRNA"
"piR-hsa-10507","piRNA"
"piR-hsa-11830","piRNA"
"piR-hsa-23827","piRNA"
"piR-hsa-23829","piRNA"
"piR-hsa-11845","piRNA"
"piR-hsa-11846","piRNA"
"piR-hsa-10512","piRNA"
"piR-hsa-23816","piRNA"
"piR-hsa-23844","piRNA"
"piR-hsa-10527","piRNA"
"piR-hsa-10526","piRNA"
"piR-hsa-11855","piRNA"
"piR-hsa-10525","piRNA"
"piR-hsa-23834","piRNA"
"piR-hsa-23833","piRNA"
"piR-hsa-23835","piRNA"
"piR-hsa-23832","piRNA"
"piR-hsa-10530","piRNA"
"piR-hsa-10532","piRNA"
"piR-hsa-22506","piRNA"
"piR-hsa-21204","piRNA"
"piR-hsa-21207","piRNA"
"piR-hsa-22538","piRNA"
"piR-hsa-10542","piRNA"
"piR-hsa-21208","piRNA"
"piR-hsa-23855","piRNA"
"piR-hsa-23850","piRNA"
"piR-hsa-22315","piRNA"
"piR-hsa-22312","piRNA"
"piR-hsa-10326","piRNA"
"piR-hsa-11658","piRNA"
"piR-hsa-11657","piRNA"
"piR-hsa-11655","piRNA"
"hsa_piR_005809","piRNA"
"hsa_piR_005802","piRNA"
"piR-hsa-11651","piRNA"
"piR-hsa-10320","piRNA"
"hsa_piR_005800","piRNA"
"piR-hsa-22304","piRNA"
"piR-hsa-23638","piRNA"
"piR-hsa-23637","piRNA"
"piR-hsa-22307","piRNA"
"piR-hsa-24961","piRNA"
"piR-hsa-12999","piRNA"
"piR-hsa-11666","piRNA"
"piR-hsa-12995","piRNA"
"hsa_piR_005814","piRNA"
"hsa_piR_005813","piRNA"
"hsa_piR_005816","piRNA"
"hsa_piR_005815","piRNA"
"hsa_piR_005810","piRNA"
"hsa_piR_005811","piRNA"
"piR-hsa-22333","piRNA"
"hsa_piR_017807","piRNA"
"piR-hsa-23667","piRNA"
"hsa_piR_017809","piRNA"
"hsa_piR_017803","piRNA"
"piR-hsa-23660","piRNA"
"hsa_piR_017805","piRNA"
"piR-hsa-23662","piRNA"
"hsa_piR_017806","piRNA"
"hsa_piR_017801","piRNA"
"hsa_piR_017802","piRNA"
"piR-hsa-10348","piRNA"
"piR-hsa-11678","piRNA"
"hsa_piR_005829","piRNA"
"piR-hsa-11676","piRNA"
"hsa_piR_005824","piRNA"
"hsa_piR_005827","piRNA"
"hsa_piR_005822","piRNA"
"hsa_piR_005830","piRNA"
"piR-hsa-22322","piRNA"
"piR-hsa-22323","piRNA"
"piR-hsa-23656","piRNA"
"piR-hsa-22324","piRNA"
"hsa_piR_017815","piRNA"
"hsa_piR_017817","piRNA"
"hsa_piR_017810","piRNA"
"hsa_piR_017812","piRNA"
"piR-hsa-11689","piRNA"
"hsa_piR_004508","piRNA"
"hsa_piR_004509","piRNA"
"hsa_piR_005839","piRNA"
"hsa_piR_005836","piRNA"
"hsa_piR_004505","piRNA"
"hsa_piR_005838","piRNA"
"hsa_piR_004507","piRNA"
"piR-hsa-11682","piRNA"
"hsa_piR_005832","piRNA"
"hsa_piR_004500","piRNA"
"piR-hsa-21029","piRNA"
"piR-hsa-23687","piRNA"
"piR-hsa-23689","piRNA"
"piR-hsa-21023","piRNA"
"piR-hsa-21018","piRNA"
"piR-hsa-23672","piRNA"
"piR-hsa-23670","piRNA"
"piR-hsa-10372","piRNA"
"piR-hsa-10375","piRNA"
"piR-hsa-192","piRNA"
"piR-hsa-190","piRNA"
"piR-hsa-22372","piRNA"
"piR-hsa-10384","piRNA"
"piR-hsa-10383","piRNA"
"piR-hsa-10382","piRNA"
"piR-hsa-182","piRNA"
"piR-hsa-23698","piRNA"
"piR-hsa-21035","piRNA"
"piR-hsa-21036","piRNA"
"piR-hsa-21031","piRNA"
"piR-hsa-23693","piRNA"
"piR-hsa-23696","piRNA"
"piR-hsa-21030","piRNA"
"piR-hsa-197","piRNA"
"piR-hsa-195","piRNA"
"hsa_piR_004551","piRNA"
"hsa_piR_004552","piRNA"
"hsa_piR_005882","piRNA"
"hsa_piR_003222","piRNA"
"hsa_piR_004554","piRNA"
"hsa_piR_005881","piRNA"
"hsa_piR_005880","piRNA"
"hsa_piR_017869","piRNA"
"hsa_piR_015206","piRNA"
"hsa_piR_015205","piRNA"
"hsa_piR_016535","piRNA"
"hsa_piR_015203","piRNA"
"hsa_piR_017865","piRNA"
"hsa_piR_017866","piRNA"
"hsa_piR_015209","piRNA"
"hsa_piR_015208","piRNA"
"hsa_piR_016530","piRNA"
"hsa_piR_003228","piRNA"
"hsa_piR_004555","piRNA"
"hsa_piR_004556","piRNA"
"hsa_piR_005886","piRNA"
"hsa_piR_005889","piRNA"
"hsa_piR_005888","piRNA"
"hsa_piR_003227","piRNA"
"hsa_piR_003231","piRNA"
"hsa_piR_005894","piRNA"
"hsa_piR_005896","piRNA"
"hsa_piR_004564","piRNA"
"hsa_piR_015216","piRNA"
"piR-hsa-21055","piRNA"
"hsa_piR_015214","piRNA"
"piR-hsa-22381","piRNA"
"hsa_piR_015219","piRNA"
"hsa_piR_017878","piRNA"
"hsa_piR_017879","piRNA"
"hsa_piR_016540","piRNA"
"hsa_piR_017874","piRNA"
"hsa_piR_016544","piRNA"
"hsa_piR_015213","piRNA"
"hsa_piR_015212","piRNA"
"hsa_piR_016543","piRNA"
"hsa_piR_016542","piRNA"
"hsa_piR_015211","piRNA"
"hsa_piR_003239","piRNA"
"hsa_piR_003236","piRNA"
"hsa_piR_004567","piRNA"
"hsa_piR_005897","piRNA"
"piR-hsa-171","piRNA"
"hsa_piR_005899","piRNA"
"hsa_piR_003242","piRNA"
"hsa_piR_004573","piRNA"
"hsa_piR_004574","piRNA"
"hsa_piR_003244","piRNA"
"hsa_piR_004576","piRNA"
"hsa_piR_003240","piRNA"
"hsa_piR_016559","piRNA"
"hsa_piR_015228","piRNA"
"hsa_piR_015227","piRNA"
"hsa_piR_015226","piRNA"
"hsa_piR_017889","piRNA"
"hsa_piR_017884","piRNA"
"hsa_piR_016550","piRNA"
"hsa_piR_017885","piRNA"
"hsa_piR_017886","piRNA"
"hsa_piR_015224","piRNA"
"piR-hsa-148","piRNA"
"hsa_piR_016553","piRNA"
"hsa_piR_017881","piRNA"
"hsa_piR_016552","piRNA"
"hsa_piR_017882","piRNA"
"piR-hsa-146","piRNA"
"hsa_piR_004577","piRNA"
"hsa_piR_003246","piRNA"
"hsa_piR_004578","piRNA"
"hsa_piR_004579","piRNA"
"hsa_piR_004585","piRNA"
"piR-hsa-2813","piRNA"
"hsa_piR_003254","piRNA"
"hsa_piR_004586","piRNA"
"piR-hsa-2816","piRNA"
"hsa_piR_004580","piRNA"
"hsa_piR_003250","piRNA"
"hsa_piR_004581","piRNA"
"piR-hsa-2814","piRNA"
"hsa_piR_004582","piRNA"
"hsa_piR_003251","piRNA"
"hsa_piR_004583","piRNA"
"hsa_piR_015238","piRNA"
"piR-hsa-21076","piRNA"
"hsa_piR_016568","piRNA"
"piR-hsa-2818","piRNA"
"hsa_piR_015236","piRNA"
"piR-hsa-2819","piRNA"
"hsa_piR_016567","piRNA"
"hsa_piR_017898","piRNA"
"hsa_piR_017899","piRNA"
"piR-hsa-21073","piRNA"
"hsa_piR_017895","piRNA"
"hsa_piR_015235","piRNA"
"hsa_piR_016565","piRNA"
"hsa_piR_017891","piRNA"
"hsa_piR_015233","piRNA"
"hsa_piR_015232","piRNA"
"hsa_piR_016563","piRNA"
"piR-hsa-154","piRNA"
"piR-hsa-152","piRNA"
"hsa_piR_004589","piRNA"
"hsa_piR_003259","piRNA"
"hsa_piR_005841","piRNA"
"piR-hsa-2821","piRNA"
"piR-hsa-2828","piRNA"
"piR-hsa-2826","piRNA"
"hsa_piR_017825","piRNA"
"hsa_piR_017826","piRNA"
"hsa_piR_017827","piRNA"
"hsa_piR_017821","piRNA"
"hsa_piR_017824","piRNA"
"hsa_piR_017820","piRNA"
"hsa_piR_004519","piRNA"
"piR-hsa-126","piRNA"
"piR-hsa-125","piRNA"
"piR-hsa-124","piRNA"
"hsa_piR_005847","piRNA"
"piR-hsa-123","piRNA"
"hsa_piR_004515","piRNA"
"piR-hsa-122","piRNA"
"hsa_piR_004516","piRNA"
"piR-hsa-120","piRNA"
"hsa_piR_004518","piRNA"
"hsa_piR_005842","piRNA"
"hsa_piR_004514","piRNA"
"hsa_piR_005844","piRNA"
"hsa_piR_005850","piRNA"
"piR-hsa-1504","piRNA"
"hsa_piR_004521","piRNA"
"hsa_piR_016509","piRNA"
"hsa_piR_005851","piRNA"
"piR-hsa-2838","piRNA"
"piR-hsa-2839","piRNA"
"piR-hsa-2837","piRNA"
"hsa_piR_017836","piRNA"
"hsa_piR_016504","piRNA"
"hsa_piR_016503","piRNA"
"hsa_piR_017838","piRNA"
"hsa_piR_016508","piRNA"
"hsa_piR_017833","piRNA"
"hsa_piR_017834","piRNA"
"piR-hsa-21096","piRNA"
"hsa_piR_017835","piRNA"
"piR-hsa-139","piRNA"
"hsa_piR_017831","piRNA"
"piR-hsa-138","piRNA"
"hsa_piR_016500","piRNA"
"piR-hsa-134","piRNA"
"hsa_piR_004526","piRNA"
"hsa_piR_004528","piRNA"
"hsa_piR_004529","piRNA"
"hsa_piR_004523","piRNA"
"hsa_piR_005855","piRNA"
"hsa_piR_004525","piRNA"
"hsa_piR_005861","piRNA"
"hsa_piR_005860","piRNA"
"hsa_piR_005863","piRNA"
"hsa_piR_004531","piRNA"
"hsa_piR_017847","piRNA"
"hsa_piR_016515","piRNA"
"hsa_piR_017848","piRNA"
"hsa_piR_016513","piRNA"
"hsa_piR_016519","piRNA"
"hsa_piR_016518","piRNA"
"hsa_piR_017845","piRNA"
"hsa_piR_016516","piRNA"
"hsa_piR_017846","piRNA"
"hsa_piR_017842","piRNA"
"hsa_piR_005869","piRNA"
"hsa_piR_004538","piRNA"
"hsa_piR_004533","piRNA"
"piR-hsa-2841","piRNA"
"hsa_piR_003202","piRNA"
"hsa_piR_004534","piRNA"
"hsa_piR_005864","piRNA"
"hsa_piR_003204","piRNA"
"hsa_piR_004536","piRNA"
"piR-hsa-2840","piRNA"
"hsa_piR_003205","piRNA"
"hsa_piR_005872","piRNA"
"piR-hsa-1524","piRNA"
"hsa_piR_005871","piRNA"
"hsa_piR_003211","piRNA"
"hsa_piR_005873","piRNA"
"piR-hsa-1528","piRNA"
"piR-hsa-1527","piRNA"
"hsa_piR_005870","piRNA"
"piR-hsa-2859","piRNA"
"hsa_piR_017858","piRNA"
"hsa_piR_016525","piRNA"
"hsa_piR_016524","piRNA"
"hsa_piR_017855","piRNA"
"hsa_piR_017856","piRNA"
"hsa_piR_016527","piRNA"
"hsa_piR_017851","piRNA"
"piR-hsa-119","piRNA"
"piR-hsa-118","piRNA"
"piR-hsa-117","piRNA"
"hsa_piR_016522","piRNA"
"hsa_piR_016521","piRNA"
"piR-hsa-115","piRNA"
"hsa_piR_016520","piRNA"
"piR-hsa-114","piRNA"
"hsa_piR_004549","piRNA"
"hsa_piR_003219","piRNA"
"hsa_piR_004544","piRNA"
"hsa_piR_005875","piRNA"
"hsa_piR_003215","piRNA"
"hsa_piR_005877","piRNA"
"hsa_piR_003216","piRNA"
"piR-hsa-1413","piRNA"
"hsa_piR_003188","piRNA"
"piR-hsa-2745","piRNA"
"hsa_piR_003183","piRNA"
"hsa_piR_003186","piRNA"
"hsa_piR_003182","piRNA"
"hsa_piR_016493","piRNA"
"hsa_piR_016499","piRNA"
"hsa_piR_015167","piRNA"
"hsa_piR_016492","piRNA"
"hsa_piR_016491","piRNA"
"hsa_piR_003194","piRNA"
"piR-hsa-1429","piRNA"
"hsa_piR_003196","piRNA"
"hsa_piR_003190","piRNA"
"hsa_piR_015176","piRNA"
"hsa_piR_015175","piRNA"
"piR-hsa-217","piRNA"
"hsa_piR_015173","piRNA"
"piR-hsa-216","piRNA"
"piR-hsa-215","piRNA"
"hsa_piR_015178","piRNA"
"piR-hsa-211","piRNA"
"hsa_piR_015172","piRNA"
"hsa_piR_015171","piRNA"
"hsa_piR_015170","piRNA"
"hsa_piR_015187","piRNA"
"hsa_piR_015185","piRNA"
"hsa_piR_015184","piRNA"
"hsa_piR_015189","piRNA"
"hsa_piR_015188","piRNA"
"piR-hsa-2761","piRNA"
"piR-hsa-1432","piRNA"
"hsa_piR_015181","piRNA"
"hsa_piR_015197","piRNA"
"hsa_piR_015195","piRNA"
"hsa_piR_015192","piRNA"
"piR-hsa-2774","piRNA"
"hsa_piR_003145","piRNA"
"hsa_piR_004477","piRNA"
"piR-hsa-1459","piRNA"
"hsa_piR_004470","piRNA"
"hsa_piR_004471","piRNA"
"hsa_piR_003141","piRNA"
"hsa_piR_004472","piRNA"
"hsa_piR_004473","piRNA"
"hsa_piR_015129","piRNA"
"hsa_piR_016459","piRNA"
"hsa_piR_016458","piRNA"
"hsa_piR_016457","piRNA"
"hsa_piR_015121","piRNA"
"hsa_piR_017784","piRNA"
"hsa_piR_016452","piRNA"
"hsa_piR_015120","piRNA"
"hsa_piR_017787","piRNA"
"hsa_piR_015122","piRNA"
"hsa_piR_016453","piRNA"
"hsa_piR_017783","piRNA"
"piR-hsa-1450","piRNA"
"hsa_piR_003147","piRNA"
"hsa_piR_004479","piRNA"
"hsa_piR_003148","piRNA"
"hsa_piR_003149","piRNA"
"hsa_piR_003154","piRNA"
"hsa_piR_003156","piRNA"
"hsa_piR_004488","piRNA"
"hsa_piR_003157","piRNA"
"hsa_piR_004481","piRNA"
"hsa_piR_003150","piRNA"
"hsa_piR_004482","piRNA"
"hsa_piR_004484","piRNA"
"hsa_piR_015139","piRNA"
"hsa_piR_015138","piRNA"
"hsa_piR_004480","piRNA"
"hsa_piR_015137","piRNA"
"hsa_piR_016468","piRNA"
"hsa_piR_017799","piRNA"
"hsa_piR_016463","piRNA"
"hsa_piR_015131","piRNA"
"hsa_piR_017796","piRNA"
"hsa_piR_016461","piRNA"
"hsa_piR_015130","piRNA"
"hsa_piR_017798","piRNA"
"hsa_piR_016460","piRNA"
"hsa_piR_017791","piRNA"
"hsa_piR_015136","piRNA"
"hsa_piR_017792","piRNA"
"hsa_piR_016466","piRNA"
"hsa_piR_017793","piRNA"
"hsa_piR_016465","piRNA"
"hsa_piR_017794","piRNA"
"hsa_piR_016464","piRNA"
"piR-hsa-1460","piRNA"
"piR-hsa-1465","piRNA"
"piR-hsa-1479","piRNA"
"hsa_piR_004498","piRNA"
"hsa_piR_003168","piRNA"
"hsa_piR_004495","piRNA"
"hsa_piR_004490","piRNA"
"hsa_piR_015149","piRNA"
"hsa_piR_016479","piRNA"
"hsa_piR_016474","piRNA"
"hsa_piR_016473","piRNA"
"hsa_piR_015141","piRNA"
"hsa_piR_016472","piRNA"
"hsa_piR_015140","piRNA"
"hsa_piR_015147","piRNA"
"hsa_piR_015145","piRNA"
"hsa_piR_016475","piRNA"
"piR-hsa-1472","piRNA"
"piR-hsa-1471","piRNA"
"hsa_piR_003169","piRNA"
"hsa_piR_016470","piRNA"
"hsa_piR_003176","piRNA"
"hsa_piR_003170","piRNA"
"hsa_piR_003171","piRNA"
"hsa_piR_015154","piRNA"
"hsa_piR_016483","piRNA"
"hsa_piR_015151","piRNA"
"hsa_piR_016489","piRNA"
"hsa_piR_016486","piRNA"
"piR-hsa-1480","piRNA"
"hsa_piR_015150","piRNA"
"hsa_piR_016481","piRNA"
"piR-hsa-1490","piRNA"
"piR-hsa-1494","piRNA"
"piR-hsa-23702","piRNA"
"piR-hsa-23704","piRNA"
"piR-hsa-11714","piRNA"
"piR-hsa-23709","piRNA"
"piR-hsa-23706","piRNA"
"piR-hsa-23708","piRNA"
"piR-hsa-23724","piRNA"
"piR-hsa-23725","piRNA"
"piR-hsa-23720","piRNA"
"piR-hsa-23721","piRNA"
"piR-hsa-23728","piRNA"
"piR-hsa-23712","piRNA"
"piR-hsa-23714","piRNA"
"piR-hsa-23710","piRNA"
"piR-hsa-10419","piRNA"
"piR-hsa-10411","piRNA"
"piR-hsa-23716","piRNA"
"piR-hsa-23719","piRNA"
"piR-hsa-22416","piRNA"
"piR-hsa-23743","piRNA"
"piR-hsa-23740","piRNA"
"piR-hsa-10429","piRNA"
"piR-hsa-10421","piRNA"
"piR-hsa-10420","piRNA"
"piR-hsa-10422","piRNA"
"piR-hsa-22678","piRNA"
"piR-hsa-22679","piRNA"
"piR-hsa-22674","piRNA"
"piR-hsa-19029","piRNA"
"piR-hsa-22676","piRNA"
"piR-hsa-22670","piRNA"
"piR-hsa-22673","piRNA"
"piR-hsa-10682","piRNA"
"piR-hsa-19017","piRNA"
"piR-hsa-21339","piRNA"
"piR-hsa-22663","piRNA"
"piR-hsa-22664","piRNA"
"piR-hsa-20007","piRNA"
"piR-hsa-23991","piRNA"
"piR-hsa-22660","piRNA"
"piR-hsa-10697","piRNA"
"piR-hsa-19022","piRNA"
"piR-hsa-19023","piRNA"
"piR-hsa-19048","piRNA"
"piR-hsa-22698","piRNA"
"piR-hsa-22692","piRNA"
"piR-hsa-22694","piRNA"
"piR-hsa-20031","piRNA"
"piR-hsa-22691","piRNA"
"hsa_piR_005709","piRNA"
"hsa_piR_005704","piRNA"
"hsa_piR_005703","piRNA"
"hsa_piR_005700","piRNA"
"piR-hsa-19054","piRNA"
"hsa_piR_005702","piRNA"
"hsa_piR_005701","piRNA"
"piR-hsa-19056","piRNA"
"piR-hsa-19038","piRNA"
"piR-hsa-22685","piRNA"
"piR-hsa-21354","piRNA"
"piR-hsa-22687","piRNA"
"piR-hsa-22688","piRNA"
"piR-hsa-22682","piRNA"
"piR-hsa-21353","piRNA"
"piR-hsa-22684","piRNA"
"hsa_piR_005718","piRNA"
"piR-hsa-32006","piRNA"
"hsa_piR_005714","piRNA"
"hsa_piR_005716","piRNA"
"piR-hsa-32000","piRNA"
"piR-hsa-19044","piRNA"
"hsa_piR_005713","piRNA"
"piR-hsa-20059","piRNA"
"piR-hsa-21388","piRNA"
"piR-hsa-21381","piRNA"
"piR-hsa-20053","piRNA"
"piR-hsa-32030","piRNA"
"piR-hsa-32031","piRNA"
"piR-hsa-21376","piRNA"
"piR-hsa-21377","piRNA"
"piR-hsa-32029","piRNA"
"piR-hsa-32041","piRNA"
"hsa_piR_004430","piRNA"
"hsa_piR_003100","piRNA"
"hsa_piR_005761","piRNA"
"hsa_piR_004431","piRNA"
"hsa_piR_005764","piRNA"
"hsa_piR_003102","piRNA"
"hsa_piR_016414","piRNA"
"hsa_piR_003108","piRNA"
"hsa_piR_003109","piRNA"
"piR-hsa-32077","piRNA"
"hsa_piR_003103","piRNA"
"hsa_piR_005766","piRNA"
"hsa_piR_004434","piRNA"
"hsa_piR_005765","piRNA"
"piR-hsa-32078","piRNA"
"hsa_piR_004437","piRNA"
"hsa_piR_005767","piRNA"
"hsa_piR_005773","piRNA"
"hsa_piR_003111","piRNA"
"hsa_piR_004442","piRNA"
"hsa_piR_005775","piRNA"
"hsa_piR_005771","piRNA"
"piR-hsa-20084","piRNA"
"hsa_piR_016426","piRNA"
"piR-hsa-20086","piRNA"
"hsa_piR_016428","piRNA"
"hsa_piR_017752","piRNA"
"hsa_piR_017753","piRNA"
"hsa_piR_016423","piRNA"
"hsa_piR_016420","piRNA"
"hsa_piR_017750","piRNA"
"hsa_piR_003118","piRNA"
"hsa_piR_004449","piRNA"
"hsa_piR_005779","piRNA"
"hsa_piR_004448","piRNA"
"hsa_piR_004452","piRNA"
"hsa_piR_003121","piRNA"
"hsa_piR_005783","piRNA"
"hsa_piR_005786","piRNA"
"hsa_piR_003123","piRNA"
"hsa_piR_003124","piRNA"
"hsa_piR_004450","piRNA"
"hsa_piR_005782","piRNA"
"hsa_piR_005781","piRNA"
"hsa_piR_016438","piRNA"
"hsa_piR_016437","piRNA"
"hsa_piR_015106","piRNA"
"hsa_piR_016436","piRNA"
"hsa_piR_017768","piRNA"
"hsa_piR_017769","piRNA"
"hsa_piR_016430","piRNA"
"hsa_piR_017764","piRNA"
"hsa_piR_017765","piRNA"
"hsa_piR_016434","piRNA"
"hsa_piR_015102","piRNA"
"hsa_piR_015101","piRNA"
"hsa_piR_016432","piRNA"
"hsa_piR_017760","piRNA"
"hsa_piR_015100","piRNA"
"hsa_piR_016431","piRNA"
"hsa_piR_017761","piRNA"
"hsa_piR_005788","piRNA"
"hsa_piR_003126","piRNA"
"hsa_piR_005787","piRNA"
"hsa_piR_003127","piRNA"
"hsa_piR_004459","piRNA"
"hsa_piR_003133","piRNA"
"hsa_piR_003134","piRNA"
"hsa_piR_004466","piRNA"
"hsa_piR_003135","piRNA"
"hsa_piR_004460","piRNA"
"hsa_piR_005793","piRNA"
"hsa_piR_003130","piRNA"
"hsa_piR_004461","piRNA"
"hsa_piR_004462","piRNA"
"piR-hsa-32090","piRNA"
"hsa_piR_016449","piRNA"
"hsa_piR_016447","piRNA"
"hsa_piR_017777","piRNA"
"hsa_piR_017778","piRNA"
"hsa_piR_017773","piRNA"
"hsa_piR_017774","piRNA"
"hsa_piR_017776","piRNA"
"hsa_piR_016445","piRNA"
"hsa_piR_017770","piRNA"
"hsa_piR_017771","piRNA"
"hsa_piR_015112","piRNA"
"hsa_piR_015111","piRNA"
"hsa_piR_005799","piRNA"
"hsa_piR_004467","piRNA"
"hsa_piR_005798","piRNA"
"hsa_piR_003138","piRNA"
"piR-hsa-2700","piRNA"
"hsa_piR_005720","piRNA"
"hsa_piR_017704","piRNA"
"piR-hsa-2708","piRNA"
"hsa_piR_017700","piRNA"
"hsa_piR_017701","piRNA"
"hsa_piR_017702","piRNA"
"hsa_piR_017703","piRNA"
"hsa_piR_005726","piRNA"
"hsa_piR_005728","piRNA"
"hsa_piR_005727","piRNA"
"hsa_piR_005722","piRNA"
"hsa_piR_005721","piRNA"
"hsa_piR_005723","piRNA"
"hsa_piR_017716","piRNA"
"hsa_piR_017717","piRNA"
"hsa_piR_017711","piRNA"
"hsa_piR_017712","piRNA"
"hsa_piR_017714","piRNA"
"hsa_piR_017710","piRNA"
"hsa_piR_005737","piRNA"
"hsa_piR_004405","piRNA"
"hsa_piR_005736","piRNA"
"hsa_piR_004407","piRNA"
"hsa_piR_005739","piRNA"
"hsa_piR_005738","piRNA"
"hsa_piR_004408","piRNA"
"hsa_piR_005733","piRNA"
"hsa_piR_004401","piRNA"
"hsa_piR_005732","piRNA"
"hsa_piR_005735","piRNA"
"piR-hsa-2725","piRNA"
"hsa_piR_004410","piRNA"
"hsa_piR_004411","piRNA"
"hsa_piR_017728","piRNA"
"hsa_piR_017729","piRNA"
"hsa_piR_017723","piRNA"
"hsa_piR_017724","piRNA"
"hsa_piR_017725","piRNA"
"hsa_piR_017721","piRNA"
"hsa_piR_004416","piRNA"
"hsa_piR_005748","piRNA"
"hsa_piR_004418","piRNA"
"hsa_piR_005749","piRNA"
"hsa_piR_004412","piRNA"
"hsa_piR_005744","piRNA"
"hsa_piR_005745","piRNA"
"hsa_piR_004415","piRNA"
"hsa_piR_005751","piRNA"
"hsa_piR_004420","piRNA"
"hsa_piR_005750","piRNA"
"hsa_piR_005753","piRNA"
"hsa_piR_005752","piRNA"
"hsa_piR_004422","piRNA"
"hsa_piR_016403","piRNA"
"hsa_piR_016409","piRNA"
"hsa_piR_017734","piRNA"
"hsa_piR_016406","piRNA"
"hsa_piR_017731","piRNA"
"hsa_piR_016400","piRNA"
"hsa_piR_004427","piRNA"
"hsa_piR_005755","piRNA"
"hsa_piR_004423","piRNA"
"hsa_piR_004424","piRNA"
"hsa_piR_004425","piRNA"
"hsa_piR_005757","piRNA"
"hsa_piR_004426","piRNA"
"piR-hsa-1400","piRNA"
"hsa_piR_004398","piRNA"
"hsa_piR_003068","piRNA"
"hsa_piR_004399","piRNA"
"hsa_piR_003069","piRNA"
"hsa_piR_003062","piRNA"
"hsa_piR_004393","piRNA"
"hsa_piR_004391","piRNA"
"hsa_piR_016374","piRNA"
